ID	parentID	status	scientificName	authorship	rank	link
15424	13006	accepted	Encephalartos whitelockii	P.J.H.Hurter	species	https://www.speciesplus.net/species#/taxon_concepts/15424/legal
15428	xWF	accepted	Peristeria elata	Hook.	species	https://www.speciesplus.net/species#/taxon_concepts/15428/legal
15492	x79	accepted	Pediocactus paradinei	B.W.Benson	species	https://www.speciesplus.net/species#/taxon_concepts/15492/legal
15573	x3Y	accepted	Aloe helenae	Danguy	species	https://www.speciesplus.net/species#/taxon_concepts/15573/legal
1558	xHK	accepted	Moschus	Linnaeus, 1758	genus	https://www.speciesplus.net/species#/taxon_concepts/1558/legal
1562	xCT	accepted	Pan	Oken, 1816	genus	https://www.speciesplus.net/species#/taxon_concepts/1562/legal
15632	13006	accepted	Encephalartos villosus	Lem.	species	https://www.speciesplus.net/species#/taxon_concepts/15632/legal
15649	13006	accepted	Encephalartos nubimontanus	P.J.H.Hurter	species	https://www.speciesplus.net/species#/taxon_concepts/15649/legal
15654	13006	accepted	Encephalartos ferox	Bertol.f.	species	https://www.speciesplus.net/species#/taxon_concepts/15654/legal
1585	278	accepted	Diceros		genus	https://www.speciesplus.net/species#/taxon_concepts/1585/legal
15894	13183	accepted	Turbinicarpus mandragora	(Fric ex Berger) A.Zimmerman	species	https://www.speciesplus.net/species#/taxon_concepts/15894/legal
16025	xZQ	accepted	Microcycas calocoma	(Miq.) A.DC.	species	https://www.speciesplus.net/species#/taxon_concepts/16025/legal
16046	13006	accepted	Encephalartos barteri	Carruth. ex Miq.	species	https://www.speciesplus.net/species#/taxon_concepts/16046/legal
16115	13147	accepted	Ceratozamia alvarezii	Pérez-Farrera, A.P.Vovides & Iglesias	species	https://www.speciesplus.net/species#/taxon_concepts/16115/legal
16257	12962	accepted	Paphiopedilum purpuratum	(Lindl.) Stein	species	https://www.speciesplus.net/species#/taxon_concepts/16257/legal
16333	12962	accepted	Paphiopedilum ooii	Koop, 1999	species	https://www.speciesplus.net/species#/taxon_concepts/16333/legal
16337	13147	accepted	Ceratozamia mixeorum	J.Chemnick, T.J.Gregory & S.Salas-Morales	species	https://www.speciesplus.net/species#/taxon_concepts/16337/legal
16347	13006	accepted	Encephalartos macrostrobilus	S.Jones & J.Wynants	species	https://www.speciesplus.net/species#/taxon_concepts/16347/legal
16354	12962	accepted	Paphiopedilum henryanum	Braem	species	https://www.speciesplus.net/species#/taxon_concepts/16354/legal
16430	x3Y	accepted	Aloe parallelifolia	H. Perrier, 1926	species	https://www.speciesplus.net/species#/taxon_concepts/16430/legal
16674	12962	accepted	Paphiopedilum schoseri	Braem & H.Mohr	species	https://www.speciesplus.net/species#/taxon_concepts/16674/legal
16716	12962	accepted	Paphiopedilum randsii	Fowlie	species	https://www.speciesplus.net/species#/taxon_concepts/16716/legal
16727	12962	accepted	Paphiopedilum wardii	Summerh., 1932	species	https://www.speciesplus.net/species#/taxon_concepts/16727/legal
16845	12962	accepted	Paphiopedilum acmodontum	M.W.Wood	species	https://www.speciesplus.net/species#/taxon_concepts/16845/legal
16891	12962	accepted	Paphiopedilum micranthum	Tang & F.T.Wang	species	https://www.speciesplus.net/species#/taxon_concepts/16891/legal
16975	13183	accepted	Turbinicarpus subterraneus	(Backeberg) A.Zimmerman	species	https://www.speciesplus.net/species#/taxon_concepts/16975/legal
17042	12962	accepted	Paphiopedilum parishii	(Rchb.f.) Stein	species	https://www.speciesplus.net/species#/taxon_concepts/17042/legal
17078	13064	accepted	Uebelmannia gummifera	(Backeberg & Voll) Buining	species	https://www.speciesplus.net/species#/taxon_concepts/17078/legal
1708	x7F	accepted	Loxodonta		genus	https://www.speciesplus.net/species#/taxon_concepts/1708/legal
17168	13183	accepted	Turbinicarpus pseudomacrochele	(Backeberg) Buxbaum & Backeberg	species	https://www.speciesplus.net/species#/taxon_concepts/17168/legal
1718	xS	accepted	Pygathrix		genus	https://www.speciesplus.net/species#/taxon_concepts/1718/legal
17214	13006	accepted	Encephalartos delucanus	Malaisse, Sclavo & Croisiers	species	https://www.speciesplus.net/species#/taxon_concepts/17214/legal
17225	12962	accepted	Paphiopedilum supardii	Braem & Löb	species	https://www.speciesplus.net/species#/taxon_concepts/17225/legal
1730	258	accepted	Caretta	Rafinesque, 1814	genus	https://www.speciesplus.net/species#/taxon_concepts/1730/legal
17408	12962	accepted	Paphiopedilum javanicum	(Reinw. ex Lindl.) Pfitzer	species	https://www.speciesplus.net/species#/taxon_concepts/17408/legal
17452	12962	accepted	Paphiopedilum glaucophyllum	J.J.Sm.	species	https://www.speciesplus.net/species#/taxon_concepts/17452/legal
1747	557	accepted	Hapalemur	I. Geoffroy Saint-Hilaire, 1851	genus	https://www.speciesplus.net/species#/taxon_concepts/1747/legal
17547	x3Y	accepted	Aloe bakeri	Scott Elliot	species	https://www.speciesplus.net/species#/taxon_concepts/17547/legal
17592	xLS	accepted	Melocactus glaucescens	Buining & Brederoo	species	https://www.speciesplus.net/species#/taxon_concepts/17592/legal
17594	13006	accepted	Encephalartos kisambo	Faden & Beentje	species	https://www.speciesplus.net/species#/taxon_concepts/17594/legal
17663	x3Y	accepted	Aloe rauhii	G. Reynolds, 1963	species	https://www.speciesplus.net/species#/taxon_concepts/17663/legal
17704	xXL	accepted	Abies guatemalensis	Rehder	species	https://www.speciesplus.net/species#/taxon_concepts/17704/legal
1776	xJL	accepted	Latimeria		genus	https://www.speciesplus.net/species#/taxon_concepts/1776/legal
17824	x8B	accepted	Sclerocactus mariposensis	(Hester) Taylor	species	https://www.speciesplus.net/species#/taxon_concepts/17824/legal
17930	13147	accepted	Ceratozamia latifolia	Miq.	species	https://www.speciesplus.net/species#/taxon_concepts/17930/legal
17944	12962	accepted	Paphiopedilum lowii	(Lindl.) Stein	species	https://www.speciesplus.net/species#/taxon_concepts/17944/legal
18004	x3F	accepted	Echinocereus schmollii	(Weingart) Taylor	species	https://www.speciesplus.net/species#/taxon_concepts/18004/legal
18039	12629	accepted	Discocactus pseudoinsignis	Taylor & Zappi	species	https://www.speciesplus.net/species#/taxon_concepts/18039/legal
18158	12962	accepted	Paphiopedilum gratrixianum	Rolfe	species	https://www.speciesplus.net/species#/taxon_concepts/18158/legal
18189	13629	accepted	Ariocarpus retusus	Scheidweiler	species	https://www.speciesplus.net/species#/taxon_concepts/18189/legal
18195	13006	accepted	Encephalartos ngoyanus	I.Verd.	species	https://www.speciesplus.net/species#/taxon_concepts/18195/legal
18270	13121	accepted	Strombocactus disciformis	(De Candolle) Britton & Rose	species	https://www.speciesplus.net/species#/taxon_concepts/18270/legal
18341	13006	accepted	Encephalartos laevifolius	Stapf & Burtt Davy	species	https://www.speciesplus.net/species#/taxon_concepts/18341/legal
1836	xS	accepted	Rhinopithecus		genus	https://www.speciesplus.net/species#/taxon_concepts/1836/legal
18383	x8B	accepted	Sclerocactus wrightiae	Benson	species	https://www.speciesplus.net/species#/taxon_concepts/18383/legal
18433	x3Y	accepted	Aloe alfredii	Rauh, 1990	species	https://www.speciesplus.net/species#/taxon_concepts/18433/legal
18492	13147	accepted	Ceratozamia sabatoi	A.P.Vovides, M.Vazques Torres, B. Schutzman & Iglesias	species	https://www.speciesplus.net/species#/taxon_concepts/18492/legal
18515	12962	accepted	Paphiopedilum fowliei	Birk	species	https://www.speciesplus.net/species#/taxon_concepts/18515/legal
18553	x3Y	accepted	Aloe vossii	Reynolds, 1936	species	https://www.speciesplus.net/species#/taxon_concepts/18553/legal
18569	13006	accepted	Encephalartos powysorum	Beentje	species	https://www.speciesplus.net/species#/taxon_concepts/18569/legal
18591	13147	accepted	Ceratozamia kuesteriana	Regel	species	https://www.speciesplus.net/species#/taxon_concepts/18591/legal
18695	13183	accepted	Turbinicarpus lophophoroides	(Werdermann) Buxbaum & Backeberg	species	https://www.speciesplus.net/species#/taxon_concepts/18695/legal
18804	13064	accepted	Uebelmannia buiningii	Donald	species	https://www.speciesplus.net/species#/taxon_concepts/18804/legal
18813	13064	accepted	Uebelmannia pectinifera	Buining	species	https://www.speciesplus.net/species#/taxon_concepts/18813/legal
18824	13006	accepted	Encephalartos aemulans	Vorster	species	https://www.speciesplus.net/species#/taxon_concepts/18824/legal
18892	12962	accepted	Paphiopedilum tigrinum	Koop. & N.Haseg.	species	https://www.speciesplus.net/species#/taxon_concepts/18892/legal
18997	12877	accepted	Phragmipedium caricinum	(Lindl. & Paxton) Rolfe	species	https://www.speciesplus.net/species#/taxon_concepts/18997/legal
1900	278	accepted	Dicerorhinus		genus	https://www.speciesplus.net/species#/taxon_concepts/1900/legal
19024	13006	accepted	Encephalartos lehmannii	Lehm.	species	https://www.speciesplus.net/species#/taxon_concepts/19024/legal
19045	12962	accepted	Paphiopedilum kolopakingii	Fowlie	species	https://www.speciesplus.net/species#/taxon_concepts/19045/legal
19055	12962	accepted	Paphiopedilum wentworthianum	Schoser & Fowlie	species	https://www.speciesplus.net/species#/taxon_concepts/19055/legal
19109	x9M	accepted	Euphorbia quartziticola	Leandri, 1946	species	https://www.speciesplus.net/species#/taxon_concepts/19109/legal
19134	x3Y	accepted	Aloe calcairophila	Reynolds, 1961	species	https://www.speciesplus.net/species#/taxon_concepts/19134/legal
19176	13147	accepted	Ceratozamia robusta	Miq.	species	https://www.speciesplus.net/species#/taxon_concepts/19176/legal
19220	x3Y	accepted	Aloe polyphylla	Schönland ex Pillans, 1934	species	https://www.speciesplus.net/species#/taxon_concepts/19220/legal
19242	xWP	accepted	Coryphantha werdermannii	Boedeker	species	https://www.speciesplus.net/species#/taxon_concepts/19242/legal
19248	x9M	accepted	Euphorbia ambovombensis	Rauh & Razaf., 1987	species	https://www.speciesplus.net/species#/taxon_concepts/19248/legal
19310	x3Y	accepted	Aloe bellatula	Reynolds, 1956	species	https://www.speciesplus.net/species#/taxon_concepts/19310/legal
1938	x3P	accepted	Hippocamelus		genus	https://www.speciesplus.net/species#/taxon_concepts/1938/legal
1942	xGX	accepted	Chinchilla	Bennett, 1829	genus	https://www.speciesplus.net/species#/taxon_concepts/1942/legal
19473	12962	accepted	Paphiopedilum sangii	Braem	species	https://www.speciesplus.net/species#/taxon_concepts/19473/legal
19507	x3Y	accepted	Aloe haworthioides	Baker, 1886	species	https://www.speciesplus.net/species#/taxon_concepts/19507/legal
1956	x6G	accepted	Nectophrynoides	Noble, 1926	genus	https://www.speciesplus.net/species#/taxon_concepts/1956/legal
19613	12877	accepted	Phragmipedium richteri	Roeth & Gruss	species	https://www.speciesplus.net/species#/taxon_concepts/19613/legal
19620	13183	accepted	Turbinicarpus laui	Glass & Foster	species	https://www.speciesplus.net/species#/taxon_concepts/19620/legal
19644	12962	accepted	Paphiopedilum grussianum	H.S.Hua	species	https://www.speciesplus.net/species#/taxon_concepts/19644/legal
1973	xFM	accepted	Nycticebus		genus	https://www.speciesplus.net/species#/taxon_concepts/1973/legal
19801	x3Y	accepted	Aloe laeta	A. Berger	species	https://www.speciesplus.net/species#/taxon_concepts/19801/legal
19831	x9M	accepted	Euphorbia francoisii	Leandri, 1946	species	https://www.speciesplus.net/species#/taxon_concepts/19831/legal
19834	12962	accepted	Paphiopedilum bullenianum	(Rchb.f.) Pfitzer	species	https://www.speciesplus.net/species#/taxon_concepts/19834/legal
19877	12962	accepted	Paphiopedilum villosum	(Lindl.) Stein	species	https://www.speciesplus.net/species#/taxon_concepts/19877/legal
2002	557	accepted	Eulemur		genus	https://www.speciesplus.net/species#/taxon_concepts/2002/legal
20030	13006	accepted	Encephalartos equatorialis	P.J.H.Hurter	species	https://www.speciesplus.net/species#/taxon_concepts/20030/legal
20047	13147	accepted	Ceratozamia mexicana	Brongn.	species	https://www.speciesplus.net/species#/taxon_concepts/20047/legal
20048	13006	accepted	Encephalartos longifolius	(Jacq.) Lehm.	species	https://www.speciesplus.net/species#/taxon_concepts/20048/legal
2007	557	accepted	Lemur	Linnaeus, 1758	genus	https://www.speciesplus.net/species#/taxon_concepts/2007/legal
20098	12962	accepted	Paphiopedilum venustum	(Wall. ex Sims) Pfitzer ex Stein	species	https://www.speciesplus.net/species#/taxon_concepts/20098/legal
20112	13006	accepted	Encephalartos transvenosus	Stapf & Burtt Davy	species	https://www.speciesplus.net/species#/taxon_concepts/20112/legal
20136	13006	accepted	Encephalartos relictus	P.J.H.Hurter	species	https://www.speciesplus.net/species#/taxon_concepts/20136/legal
20139	x79	accepted	Pediocactus sileri	(Engelmann ex Coulter) L.Benson	species	https://www.speciesplus.net/species#/taxon_concepts/20139/legal
20187	12877	accepted	Phragmipedium longifolium	(Rchb.f. & Warsz.) Rolfe	species	https://www.speciesplus.net/species#/taxon_concepts/20187/legal
20244	12843	accepted	Pelecyphora strobiliformis	(Werdermann) Fric & Schelle ex Kreuzinger	species	https://www.speciesplus.net/species#/taxon_concepts/20244/legal
20271	x79	accepted	Pediocactus peeblesianus	(Croizat) L.Benson	species	https://www.speciesplus.net/species#/taxon_concepts/20271/legal
20310	13183	accepted	Turbinicarpus hoferi	Luethy & Lau	species	https://www.speciesplus.net/species#/taxon_concepts/20310/legal
20378	13006	accepted	Encephalartos gratus	Prain	species	https://www.speciesplus.net/species#/taxon_concepts/20378/legal
20409	12877	accepted	Phragmipedium hirtzii	Dodson	species	https://www.speciesplus.net/species#/taxon_concepts/20409/legal
20415	x8B	accepted	Sclerocactus glaucus	(Schumann) Benson	species	https://www.speciesplus.net/species#/taxon_concepts/20415/legal
2047	xD4	accepted	Conolophus	Fitzinger, 1843	genus	https://www.speciesplus.net/species#/taxon_concepts/2047/legal
20569	12962	accepted	Paphiopedilum mastersianum	(Rchb.f.) Stein	species	https://www.speciesplus.net/species#/taxon_concepts/20569/legal
20588	13006	accepted	Encephalartos bubalinus	Melville	species	https://www.speciesplus.net/species#/taxon_concepts/20588/legal
20615	12962	accepted	Paphiopedilum argus	(Rchb.f.) Stein, 1892	species	https://www.speciesplus.net/species#/taxon_concepts/20615/legal
2063	458	accepted	Symphalangus		genus	https://www.speciesplus.net/species#/taxon_concepts/2063/legal
20657	13183	accepted	Turbinicarpus pseudopectinatus	(Backeberg) Glass & Foster	species	https://www.speciesplus.net/species#/taxon_concepts/20657/legal
20701	13006	accepted	Encephalartos chimanimaniensis	R.A.Dyer & I.Verd.	species	https://www.speciesplus.net/species#/taxon_concepts/20701/legal
20749	x327	accepted	Pachycereus militaris	(Audot) Hunt	species	https://www.speciesplus.net/species#/taxon_concepts/20749/legal
20788	12877	accepted	Phragmipedium vittatum	(Vell.) Rolfe	species	https://www.speciesplus.net/species#/taxon_concepts/20788/legal
20879	xT7	accepted	Pachypodium baronii	Constantin & Bois	species	https://www.speciesplus.net/species#/taxon_concepts/20879/legal
20895	xT7	accepted	Pachypodium ambongense	Poiss.	species	https://www.speciesplus.net/species#/taxon_concepts/20895/legal
20909	13006	accepted	Encephalartos cerinus	Lavranos & D.L.Goode	species	https://www.speciesplus.net/species#/taxon_concepts/20909/legal
20915	13006	accepted	Encephalartos dyerianus	Lavranos & D.L.Goode	species	https://www.speciesplus.net/species#/taxon_concepts/20915/legal
20938	12877	accepted	Phragmipedium lindleyanum	(M.R.Schomb. ex Lindl.) Rolfe	species	https://www.speciesplus.net/species#/taxon_concepts/20938/legal
20997	13006	accepted	Encephalartos latifrons	Lehm.	species	https://www.speciesplus.net/species#/taxon_concepts/20997/legal
21066	13006	accepted	Encephalartos septentrionalis	Schweinf.	species	https://www.speciesplus.net/species#/taxon_concepts/21066/legal
2110	535	accepted	Indri		genus	https://www.speciesplus.net/species#/taxon_concepts/2110/legal
21123	x338	accepted	Fouquieria fasciculata	Nash	species	https://www.speciesplus.net/species#/taxon_concepts/21123/legal
21141	13006	accepted	Encephalartos inopinus	R.A.Dyer	species	https://www.speciesplus.net/species#/taxon_concepts/21141/legal
21176	13006	accepted	Encephalartos aplanatus	Vorster	species	https://www.speciesplus.net/species#/taxon_concepts/21176/legal
21264	12962	accepted	Paphiopedilum fairrieanum	(Lindl.) Stein	species	https://www.speciesplus.net/species#/taxon_concepts/21264/legal
21277	13629	accepted	Ariocarpus kotschoubeyanus	(Lemaire) Schumann	species	https://www.speciesplus.net/species#/taxon_concepts/21277/legal
21376	x3Y	accepted	Aloe descoingsii	Reynolds	species	https://www.speciesplus.net/species#/taxon_concepts/21376/legal
21406	13006	accepted	Encephalartos lanatus	Stapf & Burtt Davy	species	https://www.speciesplus.net/species#/taxon_concepts/21406/legal
21416	13006	accepted	Encephalartos paucidentatus	Stapf & Burtt Davy	species	https://www.speciesplus.net/species#/taxon_concepts/21416/legal
21463	12962	accepted	Paphiopedilum malipoense	S.C.Chen & Z.H.Tsi	species	https://www.speciesplus.net/species#/taxon_concepts/21463/legal
21561	13006	accepted	Encephalartos friderici-guilielmi	Lehm.	species	https://www.speciesplus.net/species#/taxon_concepts/21561/legal
21767	13006	accepted	Encephalartos ituriensis	Bamps & Lisowski	species	https://www.speciesplus.net/species#/taxon_concepts/21767/legal
